CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1811,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,68,SANTANDER,68755,SOCORRO,54481,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,68,SANTANDER,68755,SOCORRO,1,HOMBRE,2019,1,1
1811,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,68,SANTANDER,68755,SOCORRO,14047,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,113,FORMACIÓN PARA DOCENTES SIN ASIGNATURA DE ESPECIALIZACIÓN,68,SANTANDER,68755,SOCORRO,1,HOMBRE,2019,1,4
1811,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,68,SANTANDER,68755,SOCORRO,7791,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,113,FORMACIÓN PARA DOCENTES SIN ASIGNATURA DE ESPECIALIZACIÓN,68,SANTANDER,68755,SOCORRO,2,MUJER,2019,1,1
1720,1720,UNIVERSIDAD MARIANA,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,52,NARIÑO,52001,PASTO,101366,PROFESIONAL EN MERCADEO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,52,NARIÑO,52001,PASTO,2,MUJER,2019,2,16
1720,1720,UNIVERSIDAD MARIANA,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,52,NARIÑO,52001,PASTO,101528,TECNOLOGÍA EN DIRECCIÓN COMERCIAL,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",611,ECONOMÍA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,52,NARIÑO,52001,PASTO,2,MUJER,2019,2,22
1720,1720,UNIVERSIDAD MARIANA,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,52,NARIÑO,52001,PASTO,54310,TECNOLOGIA EN RADIODIAGNOSTICO Y RADIOTERAPIA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,914,TECNOLOGÍA DE DIAGNÓSTICO Y TRATAMIENTO MÉDICO,52,NARIÑO,52001,PASTO,1,HOMBRE,2019,2,2
1720,1720,UNIVERSIDAD MARIANA,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,52,NARIÑO,52001,PASTO,7234,INGENIERIA AMBIENTAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",820,"INGENIERÍA AMBIENTAL, SANITARIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,52,NARIÑO,52001,PASTO,2,MUJER,2019,2,19
1720,1720,UNIVERSIDAD MARIANA,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,52,NARIÑO,52001,PASTO,1394,ENFERMERIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,441,ENFERMERÍA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,52,NARIÑO,52001,PASTO,2,MUJER,2019,2,24
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,834,CONTADURIA PUBLICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,63,QUINDÍO,63001,ARMENIA,2,MUJER,2019,1,35
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,4240,INGENIERIA ELECTRONICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",829,"INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,714,ELECTRÓNICA Y AUTOMATIZACIÓN,63,QUINDÍO,63001,ARMENIA,1,HOMBRE,2019,1,17
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,52573,INGENIERIA DE ALIMENTOS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",823,"INGENIERÍA AGROINDUSTRIAL, ALIMENTOS Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,63,QUINDÍO,63001,ARMENIA,1,HOMBRE,2019,1,7
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,834,CONTADURIA PUBLICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,63,QUINDÍO,63001,ARMENIA,1,HOMBRE,2019,1,17
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,53837,ECONOMÍA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",611,ECONOMÍA,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,311,ECONOMÍA,63,QUINDÍO,63001,ARMENIA,2,MUJER,2019,1,3
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,104487,MAESTRIA EN CIENCIAS-BIOLOGÍA VEGETAL,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,9,MATEMÁTICAS Y CIENCIAS NATURALES,934,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",5,"CIENCIAS NATURALES, MATEMÁTICAS Y ESTADÍSTICA",51,CIENCIAS BIOLÓGICAS Y AFINES,511,BIOLOGÍA,63,QUINDÍO,63001,ARMENIA,2,MUJER,2019,1,1
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,14826,FILOSOFIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,568,"FILOSOFÍA, TEOLOGÍA Y AFINES",2,ARTE Y HUMANIDADES,22,HUMANIDADES (EXCEPTO IDIOMAS),223,FILOSOFÍA Y ÉTICA,63,QUINDÍO,63001,ARMENIA,1,HOMBRE,2019,1,3
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,831,MEDICINA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,63,QUINDÍO,63001,ARMENIA,1,HOMBRE,2019,1,1
1208,1208,UNIVERSIDAD DEL QUINDIO,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,63,QUINDÍO,63001,ARMENIA,103589,MAESTRÍA EN INGENIERÍA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",833,OTRAS INGENIERÍAS,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,63,QUINDÍO,63001,ARMENIA,1,HOMBRE,2019,1,1
